1.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.673891	 & 0.0197419	 & 0.0433512 \\ 
4.975	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0140526	 & 0.00335925	 & 0.00142476 \\ 
4.975	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0189319	 & 0.00377605	 & 0.00191946 \\ 
4.975	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0261306	 & 0.00463315	 & 0.00264932 \\ 
4.975	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0497839	 & 0.00716927	 & 0.00504747 \\ 
4.975	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0589496	 & 0.0087835	 & 0.00597675 \\ 
4.975	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0902356	 & 0.0126834	 & 0.00914876 \\ 
4.975	 & 0.025 & 	0.734375	 & 0.015625	 & 0.075571	 & 0.0132424	 & 0.00766196 \\ 
4.975	 & 0.025 & 	0.765625	 & 0.015625	 & 0.0828601	 & 0.0167764	 & 0.00840097 \\ 
4.975	 & 0.025 & 	0.796875	 & 0.015625	 & 0.0811066	 & 0.0209492	 & 0.0082232 \\ 
4.975	 & 0.025 & 	0.828125	 & 0.015625	 & 0.192892	 & 0.0653746	 & 0.0195568 \\ 
5.025	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00370088	 & 0.00370088	 & 0.00037736 \\ 
5.025	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00340708	 & 0.00122254	 & 0.000347402 \\ 
5.025	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.000386038	 & 0.000386038	 & 3.93624e-05 \\ 
5.025	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.002395	 & 0.000851342	 & 0.000244206 \\ 
5.025	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.000409884	 & 0.000290217	 & 4.17938e-05 \\ 
5.025	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000264086	 & 0.000264086	 & 2.69275e-05 \\ 
5.025	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.000329077	 & 0.00017298	 & 3.35543e-05 \\ 
5.025	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000428713	 & 0.000250671	 & 4.37137e-05 \\ 
5.025	 & 0.025 & 	0.015625	 & 0.015625	 & 0.000653228	 & 0.000403834	 & 6.66064e-05 \\ 
5.025	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000328847	 & 0.000328847	 & 3.35309e-05 \\ 
5.025	 & 0.025 & 	0.078125	 & 0.015625	 & 0.000325887	 & 0.000325887	 & 3.32291e-05 \\ 
5.025	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000483801	 & 0.000483801	 & 4.93307e-05 \\ 
5.025	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000363242	 & 0.000363242	 & 3.70379e-05 \\ 
5.025	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00229679	 & 0.00095668	 & 0.000234192 \\ 
5.025	 & 0.025 & 	0.203125	 & 0.015625	 & 0.000374345	 & 0.000328573	 & 3.81701e-05 \\ 
5.025	 & 0.025 & 	0.234375	 & 0.015625	 & 0.000978354	 & 0.000600492	 & 9.97577e-05 \\ 
5.025	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00121982	 & 0.000863148	 & 0.000124378 \\ 
5.025	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000224998	 & 0.000224998	 & 2.29419e-05 \\ 
5.025	 & 0.025 & 	0.359375	 & 0.015625	 & 0.000435814	 & 0.000435814	 & 4.44377e-05 \\ 
5.025	 & 0.025 & 	0.390625	 & 0.015625	 & 0.000117343	 & 0.000117343	 & 1.19649e-05 \\ 
5.025	 & 0.025 & 	0.421875	 & 0.015625	 & 0.000391916	 & 0.000391916	 & 3.99617e-05 \\ 
5.025	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00273548	 & 0.00139402	 & 0.000278923 \\ 
5.025	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00653164	 & 0.00218915	 & 0.000665997 \\ 
5.025	 & 0.025 & 	0.515625	 & 0.015625	 & 0.0205068	 & 0.0042584	 & 0.00209097 \\ 
5.025	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0116915	 & 0.00319742	 & 0.00119213 \\ 
5.025	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0231696	 & 0.00436779	 & 0.00236248 \\ 
5.025	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0278016	 & 0.00451821	 & 0.00283479 \\ 
5.025	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0476093	 & 0.00722189	 & 0.00485448 \\ 
5.025	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0963317	 & 0.0121934	 & 0.00982245 \\ 
5.025	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0845319	 & 0.011926	 & 0.00861929 \\ 
5.025	 & 0.025 & 	0.734375	 & 0.015625	 & 0.10113	 & 0.0161977	 & 0.0103117 \\ 
5.025	 & 0.025 & 	0.765625	 & 0.015625	 & 0.0998779	 & 0.019394	 & 0.010184 \\ 
5.025	 & 0.025 & 	0.796875	 & 0.015625	 & 0.108065	 & 0.0295186	 & 0.0110189 \\ 
5.025	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0411011	 & 0.0325719	 & 0.00419087 \\ 
5.025	 & 0.025 & 	0.859375	 & 0.015625	 & 0.268524	 & 0.164823	 & 0.02738 \\ 
5.075	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00242697	 & 0.00242697	 & 0.00024887 \\ 
5.075	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00441104	 & 0.00184902	 & 0.000452324 \\ 
5.075	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00136074	 & 0.000698705	 & 0.000139535 \\ 
5.075	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00108034	 & 0.0005465	 & 0.000110782 \\ 
5.075	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00128095	 & 0.000524561	 & 0.000131353 \\ 
5.075	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00101812	 & 0.000470025	 & 0.000104402 \\ 
5.075	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000286475	 & 0.000202992	 & 2.93762e-05 \\ 
5.075	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.000352445	 & 0.000186402	 & 3.6141e-05 \\ 
5.075	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000186983	 & 0.000149042	 & 1.91739e-05 \\ 
5.075	 & 0.025 & 	0.015625	 & 0.015625	 & 5.19472e-05	 & 5.19472e-05	 & 5.32685e-06 \\ 
5.075	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000387521	 & 0.000387521	 & 3.97378e-05 \\ 
5.075	 & 0.025 & 	0.078125	 & 0.015625	 & 0.0010669	 & 0.00053742	 & 0.000109404 \\ 
5.075	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000526269	 & 0.00037309	 & 5.39655e-05 \\ 
5.075	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000357759	 & 0.000357759	 & 3.66858e-05 \\ 
5.075	 & 0.025 & 	0.234375	 & 0.015625	 & 0.000940128	 & 0.000553237	 & 9.64041e-05 \\ 
5.075	 & 0.025 & 	0.265625	 & 0.015625	 & 0.00139739	 & 0.000809682	 & 0.000143293 \\ 
5.075	 & 0.025 & 	0.296875	 & 0.015625	 & 0.000934842	 & 0.000548507	 & 9.58619e-05 \\ 
5.075	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000317542	 & 0.000317542	 & 3.25618e-05 \\ 
5.075	 & 0.025 & 	0.359375	 & 0.015625	 & 0.000403813	 & 0.000403813	 & 4.14084e-05 \\ 
5.075	 & 0.025 & 	0.390625	 & 0.015625	 & 0.00105265	 & 0.000751611	 & 0.000107943 \\ 
5.075	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00014366	 & 0.00014366	 & 1.47314e-05 \\ 
5.075	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00629569	 & 0.00213658	 & 0.000645582 \\ 
5.075	 & 0.025 & 	0.515625	 & 0.015625	 & 0.00730841	 & 0.0022306	 & 0.00074943 \\ 
5.075	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0130008	 & 0.00297577	 & 0.00133315 \\ 
5.075	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0165377	 & 0.00337163	 & 0.00169584 \\ 
5.075	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0159423	 & 0.00315213	 & 0.00163478 \\ 
5.075	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0257608	 & 0.00460368	 & 0.00264161 \\ 
5.075	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0750858	 & 0.00919214	 & 0.00769956 \\ 
5.075	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0810284	 & 0.0110177	 & 0.00830894 \\ 
5.075	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0877203	 & 0.0139034	 & 0.00899514 \\ 
5.075	 & 0.025 & 	0.765625	 & 0.015625	 & 0.0653682	 & 0.0130142	 & 0.00670309 \\ 
5.075	 & 0.025 & 	0.796875	 & 0.015625	 & 0.112873	 & 0.0268587	 & 0.0115744 \\ 
5.075	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0542755	 & 0.0273167	 & 0.0055656 \\ 
5.125	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00323969	 & 0.00323969	 & 0.000334088 \\ 
5.125	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00395639	 & 0.00248707	 & 0.000407996 \\ 
5.125	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00284178	 & 0.00109249	 & 0.000293054 \\ 
5.125	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.000388649	 & 0.000388649	 & 4.00788e-05 \\ 
5.125	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00094064	 & 0.000474275	 & 9.7002e-05 \\ 
5.125	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.000967106	 & 0.000439995	 & 9.97312e-05 \\ 
5.125	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000802087	 & 0.000378175	 & 8.27139e-05 \\ 
5.125	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.000384186	 & 0.000213955	 & 3.96185e-05 \\ 
5.125	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000276409	 & 0.000201294	 & 2.85042e-05 \\ 
5.125	 & 0.025 & 	0.015625	 & 0.015625	 & 0.000295376	 & 0.000295376	 & 3.04602e-05 \\ 
5.125	 & 0.025 & 	0.078125	 & 0.015625	 & 0.000370749	 & 0.000370749	 & 3.82329e-05 \\ 
5.125	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000359493	 & 0.000359493	 & 3.70721e-05 \\ 
5.125	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000666836	 & 0.000474225	 & 6.87663e-05 \\ 
5.125	 & 0.025 & 	0.203125	 & 0.015625	 & 0.000222648	 & 0.000222648	 & 2.29602e-05 \\ 
5.125	 & 0.025 & 	0.234375	 & 0.015625	 & 0.00127291	 & 0.000670119	 & 0.000131266 \\ 
5.125	 & 0.025 & 	0.296875	 & 0.015625	 & 0.000797619	 & 0.000569861	 & 8.22531e-05 \\ 
5.125	 & 0.025 & 	0.328125	 & 0.015625	 & 0.00140502	 & 0.000854195	 & 0.00014489 \\ 
5.125	 & 0.025 & 	0.359375	 & 0.015625	 & 0.000457013	 & 0.000457013	 & 4.71287e-05 \\ 
5.125	 & 0.025 & 	0.421875	 & 0.015625	 & 0.000435346	 & 0.000435346	 & 4.48943e-05 \\ 
5.125	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00122662	 & 0.000885686	 & 0.000126493 \\ 
5.125	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00442525	 & 0.00180949	 & 0.000456346 \\ 
5.125	 & 0.025 & 	0.515625	 & 0.015625	 & 0.00602349	 & 0.00214025	 & 0.000621162 \\ 
5.125	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0113775	 & 0.00289355	 & 0.00117329 \\ 
5.125	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0087812	 & 0.00235123	 & 0.000905546 \\ 
5.125	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0214144	 & 0.00370528	 & 0.00220832 \\ 
5.125	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0271737	 & 0.00512253	 & 0.00280224 \\ 
5.125	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0850605	 & 0.0100638	 & 0.00877172 \\ 
5.125	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0762847	 & 0.0112357	 & 0.00786673 \\ 
5.125	 & 0.025 & 	0.734375	 & 0.015625	 & 0.103678	 & 0.0147297	 & 0.0106916 \\ 
5.125	 & 0.025 & 	0.765625	 & 0.015625	 & 0.105948	 & 0.0189759	 & 0.0109257 \\ 
5.125	 & 0.025 & 	0.796875	 & 0.015625	 & 0.0826278	 & 0.0264607	 & 0.00852085 \\ 
5.125	 & 0.025 & 	0.828125	 & 0.015625	 & 0.111856	 & 0.0551269	 & 0.011535 \\ 
5.125	 & 0.025 & 	0.859375	 & 0.015625	 & 0.385914	 & 0.334807	 & 0.0397967 \\ 
5.175	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00182601	 & 0.00129308	 & 0.000189365 \\ 
5.175	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00543353	 & 0.0024321	 & 0.000563481 \\ 
5.175	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00172492	 & 0.000881743	 & 0.000178882 \\ 
5.175	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.000991642	 & 0.000579238	 & 0.000102838 \\ 
5.175	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00118125	 & 0.000599047	 & 0.0001225 \\ 
5.175	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.000710787	 & 0.000415277	 & 7.37117e-05 \\ 
5.175	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000883852	 & 0.000450752	 & 9.16593e-05 \\ 
5.175	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.000597693	 & 0.000317943	 & 6.19833e-05 \\ 
5.175	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.000353776	 & 0.000251607	 & 3.66881e-05 \\ 
5.175	 & 0.025 & 	0.015625	 & 0.015625	 & 0.00010251	 & 0.00010251	 & 1.06307e-05 \\ 
5.175	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000323306	 & 0.000307946	 & 3.35282e-05 \\ 
5.175	 & 0.025 & 	0.171875	 & 0.015625	 & 0.000690261	 & 0.000484058	 & 7.15831e-05 \\ 
5.175	 & 0.025 & 	0.203125	 & 0.015625	 & 0.000783232	 & 0.000536785	 & 8.12245e-05 \\ 
5.175	 & 0.025 & 	0.234375	 & 0.015625	 & 0.000826489	 & 0.0004782	 & 8.57104e-05 \\ 
5.175	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00109047	 & 0.000771788	 & 0.000113087 \\ 
5.175	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000562774	 & 0.000562774	 & 5.83621e-05 \\ 
5.175	 & 0.025 & 	0.390625	 & 0.015625	 & 0.000357598	 & 0.000357598	 & 3.70845e-05 \\ 
5.175	 & 0.025 & 	0.421875	 & 0.015625	 & 0.00129471	 & 0.000924898	 & 0.000134267 \\ 
5.175	 & 0.025 & 	0.453125	 & 0.015625	 & 0.000654581	 & 0.000654581	 & 6.78829e-05 \\ 
5.175	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00348639	 & 0.00156376	 & 0.000361554 \\ 
5.175	 & 0.025 & 	0.515625	 & 0.015625	 & 0.00989978	 & 0.00279314	 & 0.00102665 \\ 
5.175	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0110726	 & 0.00284898	 & 0.00114828 \\ 
5.175	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0178125	 & 0.00370948	 & 0.00184723 \\ 
5.175	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0232621	 & 0.00437536	 & 0.00241238 \\ 
5.175	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0304072	 & 0.00532887	 & 0.00315336 \\ 
5.175	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0801567	 & 0.0104628	 & 0.0083126 \\ 
5.175	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0799125	 & 0.0117068	 & 0.00828727 \\ 
5.175	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0890882	 & 0.0136304	 & 0.00923883 \\ 
5.175	 & 0.025 & 	0.765625	 & 0.015625	 & 0.116847	 & 0.0211249	 & 0.0121175 \\ 
5.175	 & 0.025 & 	0.796875	 & 0.015625	 & 0.140331	 & 0.0330353	 & 0.014553 \\ 
5.175	 & 0.025 & 	0.828125	 & 0.015625	 & 0.115455	 & 0.0776587	 & 0.0119732 \\ 
5.225	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.000788241	 & 0.000788241	 & 8.22029e-05 \\ 
5.225	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.0048724	 & 0.00223714	 & 0.000508125 \\ 
5.225	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00305781	 & 0.00110133	 & 0.000318889 \\ 
5.225	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.00142763	 & 0.000720865	 & 0.000148883 \\ 
5.225	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.000793285	 & 0.000459844	 & 8.27289e-05 \\ 
5.225	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00122507	 & 0.000519339	 & 0.000127758 \\ 
5.225	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000512052	 & 0.000324747	 & 5.34001e-05 \\ 
5.225	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.000426902	 & 0.000247509	 & 4.45201e-05 \\ 
5.225	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00053518	 & 0.000316917	 & 5.58121e-05 \\ 
5.225	 & 0.025 & 	0.046875	 & 0.015625	 & 0.00069224	 & 0.000460649	 & 7.21913e-05 \\ 
5.225	 & 0.025 & 	0.078125	 & 0.015625	 & 0.000214041	 & 0.000214041	 & 2.23216e-05 \\ 
5.225	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000592191	 & 0.000425818	 & 6.17575e-05 \\ 
5.225	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00057294	 & 0.000448595	 & 5.97499e-05 \\ 
5.225	 & 0.025 & 	0.203125	 & 0.015625	 & 0.000352625	 & 0.000352625	 & 3.6774e-05 \\ 
5.225	 & 0.025 & 	0.234375	 & 0.015625	 & 0.0005311	 & 0.0005311	 & 5.53865e-05 \\ 
5.225	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000756045	 & 0.00048325	 & 7.88453e-05 \\ 
5.225	 & 0.025 & 	0.296875	 & 0.015625	 & 0.000979334	 & 0.000698094	 & 0.000102131 \\ 
5.225	 & 0.025 & 	0.328125	 & 0.015625	 & 0.00172682	 & 0.000997302	 & 0.000180084 \\ 
5.225	 & 0.025 & 	0.390625	 & 0.015625	 & 4.89247e-05	 & 4.89247e-05	 & 5.10218e-06 \\ 
5.225	 & 0.025 & 	0.453125	 & 0.015625	 & 0.000622359	 & 0.000622359	 & 6.49036e-05 \\ 
5.225	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00186311	 & 0.00131743	 & 0.000194298 \\ 
5.225	 & 0.025 & 	0.515625	 & 0.015625	 & 0.00627247	 & 0.00223961	 & 0.000654134 \\ 
5.225	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0109068	 & 0.00296501	 & 0.00113743 \\ 
5.225	 & 0.025 & 	0.578125	 & 0.015625	 & 0.0106752	 & 0.00264472	 & 0.00111328 \\ 
5.225	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0249705	 & 0.00482709	 & 0.00260408 \\ 
5.225	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0293395	 & 0.00537495	 & 0.00305972 \\ 
5.225	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0715238	 & 0.00989086	 & 0.00745897 \\ 
5.225	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0723301	 & 0.0112775	 & 0.00754305 \\ 
5.225	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0947268	 & 0.0157159	 & 0.00987873 \\ 
5.225	 & 0.025 & 	0.765625	 & 0.015625	 & 0.0871602	 & 0.0180723	 & 0.00908963 \\ 
5.225	 & 0.025 & 	0.796875	 & 0.015625	 & 0.0809243	 & 0.0238777	 & 0.00843931 \\ 
5.225	 & 0.025 & 	0.828125	 & 0.015625	 & 0.229013	 & 0.0898058	 & 0.023883 \\ 
5.275	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.00118528	 & 0.00118528	 & 0.0001243 \\ 
5.275	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00120035	 & 0.00120035	 & 0.00012588 \\ 
5.275	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.0015275	 & 0.000883421	 & 0.000160188 \\ 
5.275	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.000803272	 & 0.000568839	 & 8.4239e-05 \\ 
5.275	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.00034278	 & 0.00034278	 & 3.59473e-05 \\ 
5.275	 & 0.025 & 	-0.203125	 & 0.046875	 & 0.000362432	 & 0.000257428	 & 3.80082e-05 \\ 
5.275	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.000211257	 & 0.000172202	 & 2.21545e-05 \\ 
5.275	 & 0.025 & 	-0.03125	 & 0.03125	 & 0.00056497	 & 0.000332276	 & 5.92483e-05 \\ 
5.275	 & 0.025 & 	0.078125	 & 0.015625	 & 0.000385773	 & 0.000385773	 & 4.0456e-05 \\ 
5.275	 & 0.025 & 	0.140625	 & 0.015625	 & 0.000734469	 & 0.000519441	 & 7.70236e-05 \\ 
5.275	 & 0.025 & 	0.171875	 & 0.015625	 & 0.00127728	 & 0.000934142	 & 0.000133948 \\ 
5.275	 & 0.025 & 	0.203125	 & 0.015625	 & 0.00177212	 & 0.0010397	 & 0.000185842 \\ 
5.275	 & 0.025 & 	0.296875	 & 0.015625	 & 0.00144754	 & 0.00104157	 & 0.000151804 \\ 
5.275	 & 0.025 & 	0.328125	 & 0.015625	 & 0.00145288	 & 0.0010276	 & 0.000152363 \\ 
5.275	 & 0.025 & 	0.421875	 & 0.015625	 & 0.000505506	 & 0.000505506	 & 5.30123e-05 \\ 
5.275	 & 0.025 & 	0.453125	 & 0.015625	 & 0.00228274	 & 0.00134118	 & 0.00023939 \\ 
5.275	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00325884	 & 0.00188785	 & 0.000341754 \\ 
5.275	 & 0.025 & 	0.515625	 & 0.015625	 & 0.00665581	 & 0.00273078	 & 0.000697994 \\ 
5.275	 & 0.025 & 	0.546875	 & 0.015625	 & 0.0113113	 & 0.0036615	 & 0.00118621 \\ 
5.275	 & 0.025 & 	0.578125	 & 0.015625	 & 0.012008	 & 0.00351015	 & 0.00125928 \\ 
5.275	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0227212	 & 0.00508701	 & 0.00238276 \\ 
5.275	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0158588	 & 0.00450742	 & 0.00166311 \\ 
5.275	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0514804	 & 0.0101791	 & 0.00539874 \\ 
5.275	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0736443	 & 0.0136848	 & 0.00772306 \\ 
5.275	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0938525	 & 0.0170683	 & 0.00984229 \\ 
5.275	 & 0.025 & 	0.765625	 & 0.015625	 & 0.10515	 & 0.0220995	 & 0.011027 \\ 
5.275	 & 0.025 & 	0.796875	 & 0.015625	 & 0.102486	 & 0.0299585	 & 0.0107477 \\ 
5.275	 & 0.025 & 	0.828125	 & 0.015625	 & 0.0937248	 & 0.0553342	 & 0.00982891 \\ 
5.325	 & 0.025 & 	-0.765625	 & 0.046875	 & 0.0010151	 & 0.0010151	 & 0.000107046 \\ 
5.325	 & 0.025 & 	-0.671875	 & 0.046875	 & 0.00393186	 & 0.00209204	 & 0.000414631 \\ 
5.325	 & 0.025 & 	-0.578125	 & 0.046875	 & 0.00152526	 & 0.000765933	 & 0.000160845 \\ 
5.325	 & 0.025 & 	-0.484375	 & 0.046875	 & 0.000519287	 & 0.000369409	 & 5.47611e-05 \\ 
5.325	 & 0.025 & 	-0.390625	 & 0.046875	 & 0.000220037	 & 0.000220037	 & 2.32038e-05 \\ 
5.325	 & 0.025 & 	-0.296875	 & 0.046875	 & 0.00127187	 & 0.000596403	 & 0.000134124 \\ 
5.325	 & 0.025 & 	-0.109375	 & 0.046875	 & 0.000102521	 & 0.000102521	 & 1.08113e-05 \\ 
5.325	 & 0.025 & 	-0.03125	 & 0.03125	 & 9.59198e-05	 & 9.59198e-05	 & 1.01152e-05 \\ 
5.325	 & 0.025 & 	0.015625	 & 0.015625	 & 0.000103756	 & 0.000103756	 & 1.09415e-05 \\ 
5.325	 & 0.025 & 	0.046875	 & 0.015625	 & 0.000177653	 & 0.000147011	 & 1.87343e-05 \\ 
5.325	 & 0.025 & 	0.078125	 & 0.015625	 & 0.000236049	 & 0.000221711	 & 2.48924e-05 \\ 
5.325	 & 0.025 & 	0.109375	 & 0.015625	 & 0.000311117	 & 0.000311117	 & 3.28086e-05 \\ 
5.325	 & 0.025 & 	0.203125	 & 0.015625	 & 0.0012138	 & 0.000607285	 & 0.000128001 \\ 
5.325	 & 0.025 & 	0.234375	 & 0.015625	 & 0.000584169	 & 0.000507131	 & 6.16031e-05 \\ 
5.325	 & 0.025 & 	0.265625	 & 0.015625	 & 0.000779066	 & 0.000779066	 & 8.21558e-05 \\ 
5.325	 & 0.025 & 	0.296875	 & 0.015625	 & 0.000957418	 & 0.000677106	 & 0.000100964 \\ 
5.325	 & 0.025 & 	0.328125	 & 0.015625	 & 0.000947244	 & 0.000672732	 & 9.98909e-05 \\ 
5.325	 & 0.025 & 	0.453125	 & 0.015625	 & 0.000578403	 & 0.000578403	 & 6.09951e-05 \\ 
5.325	 & 0.025 & 	0.484375	 & 0.015625	 & 0.00330394	 & 0.00147935	 & 0.000348414 \\ 
5.325	 & 0.025 & 	0.515625	 & 0.015625	 & 0.00586862	 & 0.00211656	 & 0.000618871 \\ 
5.325	 & 0.025 & 	0.546875	 & 0.015625	 & 0.00535512	 & 0.00192375	 & 0.00056472 \\ 
5.325	 & 0.025 & 	0.578125	 & 0.015625	 & 0.00934426	 & 0.00251572	 & 0.000985392 \\ 
5.325	 & 0.025 & 	0.609375	 & 0.015625	 & 0.0194802	 & 0.00369279	 & 0.00205427 \\ 
5.325	 & 0.025 & 	0.640625	 & 0.015625	 & 0.0153297	 & 0.00314701	 & 0.00161658 \\ 
5.325	 & 0.025 & 	0.671875	 & 0.015625	 & 0.0625382	 & 0.00914147	 & 0.00659492 \\ 
5.325	 & 0.025 & 	0.703125	 & 0.015625	 & 0.0911749	 & 0.012481	 & 0.00961478 \\ 
5.325	 & 0.025 & 	0.734375	 & 0.015625	 & 0.0556513	 & 0.0104659	 & 0.00586867 \\ 
5.325	 & 0.025 & 	0.765625	 & 0.015625	 & 0.107273	 & 0.0220867	 & 0.0113124 \\ 
5.325	 & 0.025 & 	0.796875	 & 0.015625	 & 0.0780917	 & 0.0227346	 & 0.00823511 \\ 
5.325	 & 0.025 & 	0.828125	 & 0.015625	 & 0.146898	 & 0.0857378	 & 0.015491 \\ 
